customer_id,customer_name,account_type,customer_tier,risk_score,complaint_history,kyc_status,years_with_bank
108179,Krishna Dutta,Salary,Silver,0.56,10,Verified,6
100420,Yachana Kuruvilla,NRI,Platinum,0.85,9,Verified,11
101742,Upma Swaminathan,Salary,Platinum,0.39,5,Pending,20
105971,Dalbir Baria,Salary,Silver,0.96,5,Pending,9
107175,Zarna Balay,Salary,Silver,0.81,8,Verified,25
103304,Yashica Deshpande,Salary,Silver,0.09,10,Verified,8
109400,Dakshesh Kapadia,Savings,Silver,0.44,5,Expired,3
103637,Vyanjana Sandal,Savings,Regular,0.51,0,Verified,2
107643,Tripti Varma,NRI,Wealth,0.29,3,Verified,19
102284,Avni Mangat,NRI,Regular,0.02,0,Expired,21
104834,Anamika Datta,Salary,Regular,0.09,3,Pending,7
104494,Baljiwan Uppal,Current,Regular,0.77,8,Expired,1
108387,Lakshit Venkataraman,Current,Silver,0.7,4,Pending,24
108499,Triya Bhandari,Savings,Wealth,0.97,3,Pending,22
107367,Ekantika Vala,Salary,Wealth,0.57,7,Verified,6
104187,Nisha Nagi,Current,Silver,0.17,6,Expired,6
105564,Inaya Dass,Savings,Wealth,0.45,8,Pending,18
100704,Irya Nadkarni,NRI,Platinum,0.43,1,Expired,25
105633,Gunbir Aurora,Savings,Platinum,0.08,9,Verified,23
104890,Nakul Luthra,Current,Gold,0.93,3,Verified,23
100634,Urmi Varughese,Salary,Wealth,0.01,6,Pending,18
108273,Hemang Khanna,Current,Gold,0.39,10,Verified,4
107034,Samuel Datta,Salary,Wealth,0.21,6,Verified,12
100086,Ishani Manne,Current,Regular,0.91,2,Verified,5
105166,Brijesh Dasgupta,Salary,Silver,0.13,9,Verified,13
108973,Ekaraj Chowdhury,Salary,Silver,0.69,6,Pending,8
105140,Harini Mallick,Current,Platinum,0.88,2,Pending,8
109252,Charles Agarwal,Current,Gold,0.98,6,Pending,16
107176,Jeet Savant,NRI,Platinum,0.9,0,Expired,14
100112,Ekavir Shetty,NRI,Gold,0.68,10,Expired,17
109455,Nitara Master,Savings,Platinum,0.66,1,Pending,15
100774,Arunima Doshi,Salary,Silver,0.41,5,Verified,23
100007,Udyati Sahni,Current,Gold,0.43,5,Pending,24
107351,Bina Chopra,Salary,Gold,0.92,8,Expired,21
108077,Ryan Johal,Salary,Silver,0.41,2,Pending,11
106646,Bahadurjit Kibe,Current,Wealth,0.64,8,Verified,3
106461,Kamala Sahota,NRI,Platinum,0.18,9,Expired,14
104526,Baljiwan Dhar,Salary,Regular,0.54,8,Pending,21
101733,Hritik Lall,NRI,Regular,0.36,4,Pending,18
107943,Hemangini Chahal,Savings,Gold,0.04,4,Pending,21
108927,Finn Din,NRI,Platinum,0.47,10,Verified,15
109736,Janya Mutti,Savings,Gold,0.12,7,Expired,10
103784,Kavya Sankaran,Current,Wealth,0.32,7,Pending,4
109519,Madhavi Talwar,Salary,Gold,0.48,3,Pending,11
100435,Siddharth Dhar,Salary,Platinum,0.57,1,Expired,1
101735,Jagdish Arya,NRI,Platinum,0.46,4,Verified,22
100000,Dhriti Tak,Salary,Regular,0.77,6,Expired,22
109441,Mitesh Sehgal,Savings,Silver,0.1,0,Verified,4
107321,Manthan Oak,Salary,Silver,0.92,9,Pending,10
100549,Abhiram Raju,Salary,Silver,0.08,6,Expired,17
103835,Gagan Kashyap,NRI,Wealth,0.0,4,Expired,18
104738,Kalpit Doshi,NRI,Wealth,0.58,6,Expired,22
100796,Umang Goswami,Salary,Platinum,0.57,10,Verified,21
107854,Yashawini Bains,Current,Silver,0.28,10,Expired,25
104655,Ronith Minhas,Savings,Regular,0.95,0,Expired,22
107516,Alexander Chaudhry,NRI,Gold,0.92,6,Expired,4
109033,Aashi Seshadri,Current,Regular,0.86,6,Pending,20
101606,Gayathri Varkey,Current,Silver,0.61,7,Pending,18
109036,Aarini Sandal,NRI,Regular,0.51,2,Expired,23
108846,Wriddhish Sanghvi,NRI,Wealth,0.56,1,Verified,23
108364,Chandani Krishna,NRI,Wealth,0.03,2,Pending,7
102931,Vasatika Hans,Current,Gold,0.87,3,Pending,8
100511,Krishna Setty,Savings,Platinum,0.73,8,Expired,8
103568,Amara Loke,Current,Silver,0.45,2,Verified,24
107137,Daniel Deol,Savings,Silver,0.75,3,Pending,9
100251,Harita Purohit,NRI,Regular,0.76,0,Expired,5
104828,Aishani Sampath,Salary,Gold,0.06,3,Pending,13
106118,Osha Mann,Salary,Gold,0.09,10,Pending,7
109342,Neel Morar,Current,Silver,0.85,4,Expired,7
108454,Yashawini Singhal,Savings,Wealth,0.6,10,Pending,11
107463,Vansha Naidu,Current,Silver,0.07,9,Expired,9
107642,Yatin Menon,Salary,Wealth,0.78,6,Verified,17
104078,Aadi Keer,Savings,Wealth,0.69,6,Pending,7
108166,Finn Kohli,Savings,Gold,1.0,10,Pending,5
104838,Daniel Tiwari,Current,Gold,0.91,5,Pending,13
100355,Gunbir Pillai,NRI,Platinum,0.23,0,Expired,16
106588,Balvan Thakkar,Salary,Platinum,0.05,9,Verified,16
102801,Bhavika Baral,Salary,Platinum,0.2,2,Pending,10
109392,Niharika Arya,Current,Silver,0.4,2,Pending,13
109191,Baghyawati Bhandari,Salary,Wealth,0.09,1,Expired,15
108872,Yashoda Warrior,Salary,Silver,0.76,5,Verified,1
109084,Vyanjana Gokhale,Savings,Silver,0.37,4,Verified,5
109762,Ayaan Solanki,Current,Silver,0.61,3,Pending,20
108581,Abeer Lad,Salary,Platinum,0.62,3,Expired,6
101414,Chavvi Chander,Current,Gold,0.28,5,Verified,2
109053,Faqid Mane,Savings,Silver,0.97,1,Expired,2
101373,Ekbal Purohit,Salary,Silver,0.83,2,Verified,20
101391,Ansh Varughese,Salary,Gold,0.74,6,Verified,12
104253,Mahika Chopra,Savings,Wealth,0.78,10,Verified,23
109877,Amruta Mutti,Salary,Regular,0.27,3,Verified,11
103460,Victor Manda,Savings,Regular,0.44,0,Expired,21
102797,Baghyawati Comar,Current,Wealth,0.48,6,Pending,20
103395,Dalaja Mitter,Savings,Platinum,0.94,1,Verified,13
108376,Imaran Bains,NRI,Regular,0.34,5,Verified,25
107093,Sarthak Karpe,Current,Platinum,0.21,3,Pending,25
108351,Gautami Lall,Salary,Wealth,0.63,4,Expired,22
101620,Lavanya Venkatesh,Salary,Regular,0.29,4,Verified,1
109807,Rachita Chada,Savings,Gold,0.02,2,Verified,13
103089,Ethan Ganesan,Savings,Regular,0.04,0,Verified,9
105630,Ijaya Chadha,Current,Platinum,0.3,1,Pending,18
105214,Neha Keer,Savings,Platinum,0.58,9,Pending,13
107289,Fitan Tella,Current,Regular,0.43,3,Pending,19
102808,Ayaan Bansal,Salary,Gold,0.68,8,Verified,5
107956,Rajata Zacharia,NRI,Silver,0.14,7,Expired,10
108325,Zashil Nadkarni,NRI,Wealth,0.23,2,Pending,24
105964,Yoshita Pathak,Salary,Regular,0.09,7,Pending,2
105161,Chaitaly Dhingra,Salary,Platinum,0.3,5,Verified,14
107948,Jai Borra,Savings,Silver,0.54,5,Expired,11
101581,Janaki Sodhi,NRI,Regular,0.11,5,Verified,22
103907,Aryan Kadakia,NRI,Regular,0.53,1,Pending,22
102757,Amara Parmar,Salary,Gold,0.25,7,Pending,20
105548,Jason Nigam,Salary,Wealth,0.61,4,Verified,5
102283,Samuel Brar,Salary,Platinum,0.35,3,Pending,8
101239,Udyati Dada,NRI,Wealth,0.16,6,Pending,12
107370,Barkha Agate,Savings,Silver,0.65,6,Pending,25
109294,Hemani Rout,NRI,Gold,0.36,6,Verified,23
107437,Arin Rege,Current,Gold,0.81,4,Verified,22
109776,Harita Ram,Current,Wealth,0.32,2,Verified,21
109129,Omkaar Dugar,NRI,Platinum,0.73,2,Expired,13
104900,Farhan Rege,Savings,Platinum,0.68,8,Verified,1
107859,Theodore Chopra,Current,Gold,0.87,6,Verified,7
105412,Luke Yogi,Salary,Regular,0.66,10,Verified,17
108576,Sudiksha Nanda,Salary,Wealth,0.49,10,Verified,8
106683,Reyansh Keer,NRI,Platinum,0.1,5,Pending,14
109114,Gautam Shah,Current,Silver,0.35,1,Expired,4
107217,Ikbal Deol,Savings,Silver,0.63,2,Pending,23
105276,Neel Cheema,Savings,Platinum,0.1,5,Verified,6
101082,Banjeet Bala,Savings,Gold,0.29,4,Pending,1
102663,Brinda Char,NRI,Wealth,1.0,7,Pending,21
104995,Ladli Agrawal,NRI,Silver,0.27,2,Expired,19
107130,Pratyush Shukla,Current,Wealth,0.7,3,Pending,2
101986,Aarini Sangha,Savings,Gold,0.02,10,Verified,7
100626,Faras Prashad,Salary,Platinum,0.93,3,Verified,20
101949,Yagnesh Loke,Current,Platinum,0.08,7,Verified,7
105486,Daksh Hans,Salary,Platinum,0.86,6,Verified,10
103198,Gabriel D’Alia,Salary,Gold,0.89,0,Verified,17
107402,Bahadurjit Divan,Savings,Gold,0.14,8,Verified,17
109192,Rohan Kumar,Salary,Gold,0.53,9,Expired,4
106306,Kala Nori,Savings,Wealth,0.03,4,Verified,21
101623,Yashasvi Jani,Current,Platinum,0.03,8,Pending,7
100883,Pallavi Narayan,Salary,Platinum,0.58,9,Verified,6
103751,Janya Jhaveri,Salary,Gold,0.06,4,Pending,3
101659,Bachittar Borah,Savings,Platinum,0.55,5,Verified,10
108636,Fiyaz Sathe,Current,Platinum,0.8,3,Verified,3
105656,Udarsh Anand,NRI,Regular,0.27,4,Pending,21
101663,Yatan Rajagopal,Savings,Wealth,0.97,1,Verified,9
104737,Bhavika Lad,NRI,Silver,0.34,7,Pending,25
102886,Ronith Kade,Salary,Wealth,0.23,2,Expired,22
104992,Balendra Sandhu,NRI,Gold,0.41,3,Expired,9
108603,Nicholas Jaggi,Current,Gold,0.82,5,Verified,13
109849,Manan Chandra,NRI,Silver,0.89,7,Pending,8
109694,Mekhala Gupta,Salary,Platinum,0.27,10,Expired,1
108403,Megha Gera,NRI,Platinum,0.94,8,Pending,25
101959,Hardik Pandey,Salary,Platinum,0.16,5,Pending,14
102103,Zinal Goda,Salary,Gold,0.66,0,Verified,7
101624,Christopher Chopra,Current,Regular,0.55,10,Pending,13
109589,Jagdish Kant,Salary,Wealth,0.4,2,Pending,23
101993,Omya Lala,Savings,Gold,0.81,6,Expired,15
102074,Ikshita Banerjee,NRI,Platinum,1.0,4,Pending,9
108894,Rajata Walia,Current,Wealth,0.71,8,Pending,21
103463,Eiravati Lalla,Current,Silver,0.35,9,Pending,10
103419,Yadavi Uppal,NRI,Regular,0.75,3,Verified,21
102955,Abdul Ramesh,NRI,Regular,0.25,0,Verified,10
109874,Zehaan Palan,Savings,Wealth,0.77,9,Pending,1
104343,Banjeet Batta,Savings,Regular,0.3,1,Pending,19
107805,Nakul Bhasin,Salary,Silver,0.16,9,Verified,24
109521,Veer Andra,NRI,Gold,0.21,1,Expired,3
107185,Pallavi Taneja,NRI,Regular,0.3,9,Pending,16
100430,Chameli Dass,Savings,Gold,0.11,10,Pending,19
102646,Anita Barad,Current,Platinum,0.34,2,Expired,8
106188,Om Pradhan,Current,Wealth,0.77,8,Verified,3
107427,Balvan Issac,Savings,Regular,0.89,4,Pending,11
106866,Baljiwan Pradhan,Current,Platinum,0.12,1,Pending,1
108043,Charvi Dayal,Salary,Silver,0.77,10,Verified,22
103571,Lajita Saran,Current,Gold,0.97,3,Expired,24
100579,Charles Solanki,Current,Wealth,0.07,1,Expired,12
105056,Nitesh Brar,Savings,Wealth,0.03,8,Pending,16
104149,Advik Dube,NRI,Platinum,0.88,8,Verified,3
100881,Ridhi Naik,NRI,Platinum,0.27,4,Expired,3
102174,Gauri Rastogi,Savings,Gold,0.9,1,Verified,14
103194,Hemani Dani,Salary,Gold,0.76,7,Pending,2
105210,Odika Mangal,Savings,Regular,0.15,10,Verified,8
103310,Ira Parekh,Salary,Platinum,0.07,0,Pending,7
106122,Tanvi Gour,NRI,Gold,0.18,6,Pending,19
105107,Manthan Jain,Current,Platinum,0.12,0,Pending,4
106847,Gautam Gill,Current,Wealth,0.71,5,Pending,19
108588,Parth Oak,Current,Wealth,0.11,0,Expired,24
103810,Anvi Dugar,Current,Gold,0.48,7,Verified,20
101001,Harrison Kota,Current,Gold,0.23,8,Verified,8
106615,Ijaya Bhakta,NRI,Silver,0.77,9,Verified,21
101503,Robert Buch,NRI,Gold,0.49,6,Pending,17
105287,Naksh Varghese,Salary,Platinum,0.38,3,Verified,10
102351,Alexander Chopra,Salary,Gold,0.71,3,Expired,21
103979,Jagvi Parmer,Current,Gold,0.34,9,Expired,13
108634,Chandani Chaudhary,NRI,Gold,0.12,8,Pending,21
108025,Oviya Behl,Savings,Regular,0.0,2,Pending,5
107809,Zilmil Rao,Salary,Regular,0.71,5,Expired,23
102493,Vinaya Jain,Current,Platinum,0.36,9,Verified,8
101253,Janaki Dugar,Current,Wealth,0.28,1,Verified,20
109402,Chaaya Master,Current,Platinum,0.29,5,Verified,3
105590,Kalpit Bir,Salary,Silver,0.8,1,Verified,13
102972,Jack Soni,Savings,Regular,0.14,5,Verified,13
101070,Omya Kar,Savings,Gold,0.45,8,Pending,23
103269,Rachit Loyal,Savings,Regular,0.09,7,Expired,22
109285,Ria Mallick,Savings,Wealth,0.53,4,Pending,11
107021,Ijaya Chahal,Savings,Wealth,0.67,6,Expired,10
101746,Dalbir Chacko,Savings,Platinum,0.32,0,Expired,7
106811,Gagan Arora,Current,Gold,0.79,0,Expired,22
106692,Janani Saraf,Savings,Wealth,0.34,2,Pending,5
103595,Jeremiah Kata,Savings,Silver,0.81,1,Verified,13
107299,Zaitra Mitra,NRI,Silver,0.24,1,Expired,3
108055,Urishilla Chaudhuri,NRI,Platinum,0.65,2,Expired,6
107861,Shivani De,Current,Regular,0.63,2,Verified,3
106469,Idika Natarajan,Salary,Platinum,0.92,7,Verified,1
101320,Turvi Sunder,NRI,Platinum,0.6,10,Pending,18
108146,Ayaan Suresh,NRI,Gold,0.21,9,Expired,5
108997,Tanay Chaudry,Savings,Wealth,0.25,0,Verified,22
105962,Ganga Bajaj,Current,Silver,0.39,9,Expired,25
108967,Ekanta Kala,Salary,Regular,0.99,8,Pending,24
105449,Janaki Thaker,Salary,Regular,0.75,6,Verified,17
107938,Sai Bawa,NRI,Wealth,0.01,0,Pending,13
103710,Ekbal Sabharwal,NRI,Gold,0.3,5,Verified,22
106798,Qushi Pau,Salary,Platinum,0.14,3,Expired,21
100475,Banjeet Raman,Salary,Silver,0.08,10,Pending,25
101195,Yashodhara Shukla,Salary,Silver,0.58,3,Verified,9
109393,Vasatika Sami,Savings,Regular,0.01,3,Verified,7
108656,Onveer Cherian,Current,Platinum,0.92,2,Expired,11
106091,Anirudh Aggarwal,Current,Regular,0.52,10,Verified,21
106856,Reva Boase,Salary,Silver,0.45,4,Verified,16
103802,Eshana Kalita,Current,Platinum,0.37,1,Expired,22
109233,Chaitanya Jha,NRI,Wealth,0.43,1,Verified,11
109291,Viraj Jaggi,Savings,Wealth,0.71,6,Expired,16
108042,Yochana Sen,Savings,Gold,0.73,9,Expired,4
109269,Nisha Varghese,NRI,Gold,0.06,5,Pending,8
100982,Suhani Nagarajan,Savings,Silver,0.35,9,Expired,1
101867,Faqid Jain,Salary,Wealth,0.19,4,Verified,14
106184,Kashish Arya,Savings,Gold,0.7,10,Verified,9
107733,Ranveer Barad,Current,Silver,0.95,5,Pending,10
100586,Robert Mand,NRI,Gold,0.39,8,Verified,5
107842,Aayush Sami,Savings,Wealth,0.6,9,Pending,16
104922,Ganga Sodhi,NRI,Silver,0.26,6,Verified,10
104596,Theodore Chanda,Current,Wealth,0.52,4,Verified,8
109839,Ojas Pradhan,NRI,Gold,0.06,7,Verified,25
102619,Brijesh Varty,Salary,Wealth,0.89,10,Expired,19
108624,Neel Munshi,Current,Regular,0.59,6,Expired,2
104554,Upadhriti Naidu,Salary,Gold,0.56,9,Verified,6
101773,Theodore Chanda,Current,Gold,0.81,4,Verified,2
109810,Warda Nagar,Savings,Gold,0.21,5,Pending,17
107055,Anika Ganesan,Salary,Silver,0.61,5,Pending,11
100478,Yatan Bhatnagar,Current,Wealth,0.4,9,Pending,2
109338,Yahvi Thakkar,Salary,Silver,0.43,9,Pending,13
109477,Aashi Nayak,Current,Silver,0.25,4,Expired,22
109564,Champak Sankar,NRI,Wealth,0.19,7,Expired,16
105611,Ucchal Dugal,Salary,Platinum,0.87,9,Pending,22
106266,Ishanvi Divan,Current,Gold,0.16,2,Pending,8
105677,Tanveer Kale,NRI,Silver,0.68,3,Verified,17
106958,Raghav Savant,Salary,Gold,0.46,9,Verified,24
102096,Akshay Konda,Salary,Gold,0.39,3,Expired,12
100173,Jagat Sridhar,Salary,Wealth,0.86,1,Pending,11
104984,Upadhriti Bose,Current,Platinum,0.42,3,Pending,17
100973,Aishani Salvi,Current,Silver,0.88,10,Expired,24
100168,Aradhana Jaggi,Current,Gold,0.63,9,Expired,9
101641,Siddharth Sarin,NRI,Gold,0.9,7,Expired,6
101265,Chaaya Hegde,NRI,Platinum,0.33,3,Verified,20
100938,Baljiwan Trivedi,Savings,Silver,0.4,1,Verified,1
101643,Ronith Hayer,NRI,Regular,0.32,7,Pending,24
107990,Irya Dasgupta,Salary,Platinum,0.75,3,Expired,22
104012,Avi Uppal,NRI,Regular,0.08,8,Expired,19
105256,Pallavi Chawla,NRI,Regular,0.18,4,Verified,18
102487,Rajeshri Kurian,NRI,Gold,0.97,4,Expired,16
100264,Upma Sama,NRI,Silver,0.5,8,Verified,16
101593,Vedhika Mohanty,Savings,Silver,0.01,0,Verified,14
107384,Samesh Date,Salary,Silver,0.86,10,Verified,17
103862,Kamya Shankar,Salary,Platinum,0.3,7,Expired,23
109527,Nilima Barman,Salary,Platinum,0.29,1,Verified,23
101981,Ekantika Aggarwal,Salary,Wealth,0.89,6,Expired,18
104846,Tanmayi Sachdeva,Current,Wealth,0.28,3,Pending,6
102969,Anay Sharaf,NRI,Wealth,0.47,1,Pending,24
101475,Rudra Borra,Salary,Regular,0.33,1,Verified,18
106400,Qasim Wable,Salary,Wealth,0.88,7,Verified,15
105094,Megha Mitter,NRI,Silver,0.23,6,Pending,11
107572,Kevin Mistry,Savings,Regular,0.97,0,Pending,5
108886,Lakshit Kapur,NRI,Platinum,0.4,3,Verified,9
109300,Reva Ramesh,NRI,Platinum,0.54,6,Pending,12
100097,Qadim Deep,Current,Platinum,0.69,8,Expired,3
104991,Mitesh Dara,Savings,Regular,0.87,9,Verified,2
102372,Nakul Dugar,Salary,Platinum,0.23,9,Pending,6
102035,Damini Nath,NRI,Gold,0.02,7,Expired,10
104863,Oliver Sahni,NRI,Wealth,0.25,6,Verified,8
101481,Girik Varkey,Savings,Silver,0.05,6,Verified,12
106012,Idika Ghosh,Salary,Wealth,0.72,10,Verified,6
102908,Jeet Sandal,Salary,Platinum,0.12,0,Verified,25
106145,Vihaan Vig,Savings,Platinum,0.22,2,Pending,5
107803,Nitesh Buch,Current,Wealth,0.22,3,Pending,18
101402,Yadavi Puri,Current,Gold,0.08,7,Expired,15
107157,Mitali Krishnamurthy,Savings,Silver,0.92,1,Pending,4
107527,Michael Chauhan,Current,Wealth,0.2,5,Expired,22
104809,Devika Sharaf,Savings,Gold,0.94,7,Pending,15
106609,Ishita Dada,Savings,Silver,0.85,1,Verified,6
109493,Frado Dewan,Salary,Platinum,0.41,1,Verified,14
103730,Rudra Nath,NRI,Regular,0.58,3,Pending,2
106586,Harrison Bhat,NRI,Platinum,0.84,9,Pending,13
109769,Bakhshi Narula,Current,Regular,0.47,10,Verified,3
108651,Ishanvi Mohanty,Current,Platinum,0.86,4,Pending,3
103471,Mitali Hayre,Salary,Wealth,0.39,8,Verified,2
105405,Mitali Wali,NRI,Gold,0.08,2,Verified,20
101093,Wyatt Tata,Savings,Regular,0.94,8,Pending,2
101186,Barkha Dugar,Current,Wealth,0.24,9,Pending,6
103982,Lajita Bhagat,Savings,Gold,0.86,6,Pending,19
108688,Advik Bhagat,Savings,Silver,0.74,8,Expired,21
102301,Banjeet Dave,Savings,Gold,0.44,5,Pending,10
101594,Aarav Sidhu,Current,Gold,0.67,10,Expired,13
105458,Yatan Suri,Current,Regular,0.33,9,Expired,22
104527,Qushi Patla,Salary,Regular,0.91,2,Pending,20
109683,Yagnesh Loyal,NRI,Platinum,0.88,7,Expired,24
101181,Wridesh Balakrishnan,NRI,Platinum,0.65,0,Expired,9
105939,Vivaan Parmer,Current,Wealth,0.91,4,Pending,11
100064,Girindra Dey,Salary,Gold,0.35,7,Expired,6
101535,Samaksh Kakar,Savings,Silver,0.83,6,Expired,9
102280,Balendra Badami,Current,Gold,0.6,0,Verified,13
104158,Hemangini Acharya,Savings,Wealth,0.15,10,Pending,22
104945,Rohan Sane,Salary,Wealth,0.34,4,Expired,13
104989,Ishwar Bhandari,Salary,Wealth,0.43,10,Expired,20
109056,Sathvik Saran,NRI,Silver,0.0,8,Verified,8
109251,Faraj Bakshi,Current,Platinum,0.26,1,Pending,24
103881,Shivani Lata,Current,Regular,0.22,6,Expired,1
106521,Abhimanyu Rastogi,NRI,Platinum,0.95,4,Verified,12
103075,Matthew Panchal,Current,Wealth,0.17,10,Expired,5
105322,Rudra Ahluwalia,Savings,Silver,0.44,6,Pending,16
109080,Ekani Warrior,Savings,Platinum,0.64,1,Verified,13
104612,Jyoti Mitra,Savings,Platinum,0.91,4,Pending,15
100572,Qabil Warrior,Savings,Regular,0.87,8,Expired,20
102834,Tara Natt,Salary,Wealth,0.28,5,Verified,9
103540,Advik Ray,NRI,Platinum,0.09,4,Expired,2
106944,Mitali Ramakrishnan,Current,Silver,0.79,4,Pending,9
104818,Qadim Char,Salary,Gold,0.55,10,Pending,3
109246,Manan Ratti,NRI,Regular,0.38,9,Pending,16
105437,Unni Mangat,NRI,Regular,0.03,10,Expired,7
104116,Abha Sachar,Current,Platinum,0.58,9,Pending,4
102731,Dipta Deshpande,Salary,Gold,0.61,1,Expired,5
107508,Balveer Khare,Current,Wealth,0.55,8,Verified,23
102548,Baljiwan Subramaniam,Salary,Regular,0.22,0,Expired,22
109040,Yochana Krishnamurthy,NRI,Wealth,0.59,5,Pending,15
107112,Devansh Baral,Salary,Gold,0.84,8,Expired,20
105160,Oscar Sachar,Savings,Regular,0.96,9,Pending,24
106355,Dhriti Dhingra,NRI,Silver,0.55,5,Pending,5
108302,Jeremiah Rao,Savings,Regular,0.88,3,Verified,17
108358,Saanvi Suri,NRI,Gold,0.39,9,Verified,22
105777,Manan Mangal,Current,Platinum,0.97,1,Verified,8
100728,Anmol Nagarajan,Savings,Gold,0.39,6,Pending,20
103317,Ayush Nath,Current,Platinum,0.24,9,Expired,14
102279,Patrick Murty,Current,Platinum,0.75,5,Expired,9
107332,Falak Chaudhari,Savings,Regular,0.94,7,Verified,11
101261,Irya Dutt,Savings,Silver,0.52,1,Pending,5
104964,Manan Chahal,Current,Regular,0.91,0,Expired,18
106341,Zilmil Jha,Savings,Platinum,0.67,9,Verified,17
100924,Utkarsh Mody,Salary,Silver,0.98,7,Expired,22
107348,Fiyaz Chokshi,Savings,Silver,0.63,1,Expired,12
107791,Indira Balan,NRI,Platinum,0.48,7,Pending,21
100056,Jeet Mahal,Savings,Gold,0.71,4,Pending,13
104503,Chandresh Patla,NRI,Gold,0.34,2,Verified,2
108117,Henry Thakur,Savings,Platinum,0.89,2,Pending,10
107858,Amaira Swamy,Salary,Gold,0.71,3,Pending,6
104055,Arjun Pathak,Savings,Silver,0.38,1,Verified,20
105371,Yatin Brar,Salary,Wealth,0.55,3,Verified,1
104251,Kashish Krishnamurthy,Current,Wealth,0.24,6,Verified,4
100497,Vasana Balasubramanian,NRI,Silver,0.36,6,Expired,5
108252,Nidra Sarna,Salary,Gold,0.32,1,Verified,22
100880,Manan Batra,Savings,Regular,0.27,6,Verified,16
106964,Udarsh Amble,NRI,Platinum,0.57,4,Pending,25
102420,Ayushman Malhotra,NRI,Regular,0.57,4,Expired,14
103206,Upasna Lall,Salary,Gold,0.15,3,Pending,3
104661,Krishna Pradhan,Current,Regular,0.03,5,Expired,13
105024,Eshana Yogi,NRI,Platinum,0.89,4,Expired,10
103470,Chakradev Mani,Current,Silver,0.66,7,Verified,6
101770,Yochana Borde,NRI,Silver,0.6,2,Pending,8
101059,Anthony Panchal,Current,Platinum,0.17,2,Verified,19
103288,Yadavi Kale,Savings,Wealth,0.73,6,Pending,20
105423,Anusha Sehgal,Current,Silver,0.8,3,Expired,19
101270,Gabriel Banik,Current,Regular,0.71,2,Verified,13
101963,Fitan Kakar,Salary,Gold,0.03,10,Expired,18
106491,Aashi Banerjee,Salary,Regular,0.75,2,Verified,16
104222,Azad Upadhyay,NRI,Gold,0.38,10,Expired,3
107236,Champak Batra,Salary,Silver,0.1,1,Pending,13
109170,Dipta Sachdeva,Current,Wealth,0.37,3,Pending,13
109632,Janaki Lanka,Salary,Platinum,0.01,5,Expired,2
109878,Darika Magar,NRI,Silver,0.08,10,Pending,25
101400,Oliver Bhasin,Savings,Regular,0.28,6,Verified,8
100765,Wriddhish Bajwa,Current,Wealth,0.82,0,Expired,25
106942,Rajeshri Pandey,NRI,Regular,0.62,9,Verified,8
100523,Nandini Chakraborty,Salary,Gold,0.83,4,Verified,24
101978,Harish Goyal,Savings,Wealth,0.07,6,Pending,21
100098,Chandani Ramakrishnan,Salary,Silver,0.37,2,Verified,21
102030,Gautam Bhardwaj,Current,Regular,0.25,7,Verified,15
105408,Sachi Morar,Savings,Wealth,0.69,5,Expired,5
107502,Faraj Grewal,Savings,Silver,0.19,10,Verified,22
102567,Ishanvi Chokshi,NRI,Wealth,0.85,1,Expired,7
107550,Garima Pau,NRI,Wealth,0.15,3,Expired,17
102159,Watika Varkey,Current,Silver,0.16,10,Expired,14
107135,Jeet Tak,NRI,Regular,0.02,10,Expired,4
102281,Maya Sangha,Savings,Regular,0.26,4,Pending,15
109889,Jalsa Gokhale,Current,Gold,0.48,1,Expired,3
100513,Lavanya Sridhar,Current,Platinum,0.92,4,Verified,10
104981,Ubika Bose,Current,Regular,0.59,2,Verified,2
101158,Yash Arora,NRI,Silver,0.57,0,Pending,12
104914,Siddharth Ramesh,Savings,Regular,0.22,10,Pending,4
106181,Yochana Kunda,Current,Gold,0.75,4,Verified,12
106168,Zinal Grover,Current,Silver,0.48,9,Pending,2
102489,Nitesh Bedi,Savings,Wealth,0.96,8,Pending,8
100391,Ria Anne,Current,Silver,0.02,10,Pending,15
109791,Neha Gupta,Salary,Platinum,0.63,1,Expired,18
109171,Neha Wagle,NRI,Gold,0.73,1,Verified,7
100698,Bahadurjit Singh,Salary,Regular,0.87,10,Expired,17
104068,Prisha Kibe,NRI,Platinum,0.81,2,Expired,13
108250,Suhani Dave,Salary,Silver,0.94,9,Verified,7
101878,Ryan Garg,Current,Wealth,0.55,5,Expired,2
105778,Arya Hayre,Salary,Silver,0.47,1,Expired,5
109137,Warjas Bansal,Savings,Regular,0.82,1,Verified,17
108065,Radhika Gole,NRI,Platinum,0.99,1,Pending,8
104430,Mahika Dugar,NRI,Wealth,0.96,7,Expired,4
106374,Shravya Bandi,Savings,Gold,0.58,7,Verified,22
101133,Laksh Jha,Salary,Wealth,0.68,10,Expired,21
106850,Zashil Bhalla,Salary,Regular,0.11,6,Verified,4
108938,Hardik Ghose,NRI,Gold,0.77,0,Expired,17
105358,Hritik Dash,Salary,Wealth,0.64,8,Expired,21
106783,Ojasvi Biswas,Salary,Wealth,0.5,9,Expired,13
109659,Agastya Minhas,NRI,Silver,0.65,8,Pending,4
103209,Suhani Wadhwa,Savings,Silver,0.12,5,Pending,23
107473,Devika Yogi,Salary,Wealth,0.57,9,Verified,22
103073,Nachiket Soni,NRI,Regular,0.45,5,Verified,2
103765,Yochana Krish,Current,Wealth,0.2,6,Pending,17
